id	japanese	translation
MAP6_e64_p0_14	おいおい、いいのかそれで？	Hey now, is that alright?
MAP6_e64_p0_15	たくさん本を読むと、この世界での暮らしが、	If you read lots of books, life in this world
MAP6_e64_p0_16	さらに、もっと豊かになると思うぞー	will become all the richer, I tell you~
MAP6_e64_p0_2	お前、本棚とかちゃんと調べているか？	Hey, are you properly checking the bookshelves?
MAP6_e64_p0_7	世の中いろいろな本があって面白いよなー	There are all kinds of books out there—interesting, huh?
MAP6_e64_p0_8	俺も本棚を見つけると、しごとサボって	When I spot a bookshelf, I end up slacking off
MAP6_e64_p0_9	ついつい読んじまうんだよー	and reading it, you know~
MAP7_e10_p0_2	食糧庫のパンが最近減っている。何が起こっているんだ？	Bread's been disappearing from the larder lately. What's going on?
MAP7_e10_p0_3	誰かに調べて欲しいが、もしかしたら犯人が騎士団に	I want someone to look into it, but the culprit might be in the knight order itself...
MAP7_e10_p0_4	いるかも知れない…。誰に相談すればいいんだろう…。	Who can I even talk to about this...
MAP7_e11_p0_1	書きかけの手紙がある…	There's an unfinished letter...
MAP7_e11_p0_12	その後には知らない名前が五人くらい書いてある。	After it are about five names I don't recognize.
MAP7_e11_p0_2	読んでみようか…。	Should we read it...?
MAP7_e11_p0_6	騎士団長ロイ様へ	To Lord Roi, Knight Commander
MAP7_e11_p0_7	新たな騎士候補者のリストをお送りします。	I send you the list of new knight candidates.
MAP7_e11_p0_8	どの者も将来の楽しみな者たちです。	They are all promising youths for the future.
MAP7_e11_p0_9	いつもお手数をおかけしますが、ご確認ください。	I apologize for the trouble as always; please review it.
MAP7_e12_p0_1	『世界の武器』	"""Weapons of the World"""
MAP7_e12_p0_11	曲剣。フレイム王国のみで生産される、刃の反った剣。	Curved sword: a blade with a curved edge, produced only in the Flame Kingdom.
MAP7_e12_p0_12	振り回しやすく、素早さが少し上がる。	Easy to swing, slightly raises agility.
MAP7_e12_p0_13	刀。セイリューでのみ生産される。美しく鋭い剣。切れ味が	Katana: produced only in Seiryu. A beautiful, sharp sword. Its edge is
MAP7_e12_p0_14	抜群だが、取り回しが悪く、素早さが下がる。	excellent, but it's hard to handle and lowers agility.
MAP7_e12_p0_16	他に、大剣という、重くて凄まじい威力の剣や、	There are also great swords—heavy blades of fearsome power—
MAP7_e12_p0_17	短剣、刺剣、槍といった、突き刺す武器もある。	and thrusting weapons like daggers, rapiers, and spears.
MAP7_e12_p0_18	この三つは敵の急所を突きやすい（会心率があがる）が、	These three hit enemy vitals easily (raising critical rate), but
MAP7_e12_p0_19	槍は元の威力が他のふたつよりも高い分、素早さが下がる。	spears have higher base power than the other two at the cost of agility.
MAP7_e12_p0_2	…と、表紙に書かれた本がある。読んでみようか…。	There's a book with these words on the cover. Should we read it...?
MAP7_e12_p0_6	このエレメント大陸には、大きく分けて次のような武器が	On this Element Continent, the weapons that are widespread fall
MAP7_e12_p0_7	普及している。	roughly into the following types.
MAP7_e12_p0_8	直剣。もっとも普通の剣で、主にウインダム王国で生産され	Straight sword: the most ordinary sword, produced mainly in the Windam Kingdom.
MAP7_e12_p0_9	ている。扱いやすい。	Easy to handle.
MAP7_e13_p0_1	『エレメンタルパワー』	"""Elemental Power"""
MAP7_e13_p0_11	かつて大昔、この大陸が生まれる前、紋章の力で闇の	Long ago, before this continent was born, the power of the crests sealed the Dark
MAP7_e13_p0_12	エレメントを彼方に封じ、火水風のエレメントの加護を	Element far away, and this land flourished under the blessing of the Fire, Water, and Wind Elements—
MAP7_e13_p0_13	受けてこの地が栄えたと伝わるが、その紋章の力が、	or so the legends say. Just what that crest power
MAP7_e13_p0_14	実際にどんなものだったのかは、よく分からない。	truly was, however, is not well understood.
MAP7_e13_p0_16	ただ、紋章の魔法の力、エレメンタルパワーは、継承者の	Still, there are tales that the crests' magical power—Elemental Power—is
MAP7_e13_p0_17	精神力そのものであるいう言い伝えもある。	none other than the inheritor's very mental strength.
MAP7_e13_p0_18	そうであるのなら、精神の弱いものが継承者になると、	If that's so, then when someone weak of spirit becomes an inheritor,
MAP7_e13_p0_19	魔法の力も弱まってしまうのかも知れない。	their magical power might also weaken.
MAP7_e13_p0_2	…と、表紙に書かれた本がある。読んでみようか？	There's a book with these words on the cover. Should we read it?
MAP7_e13_p0_6	火、水、風、それぞれの紋章は、闇のエレメントが復活し、	When the Dark Element revives, each crest—fire, water, and wind—
MAP7_e13_p0_7	その力を強めるほどに、紋章も輝きを増し、不思議な魔法の	glows brighter as it strengthens, granting the inheritor strange magical
MAP7_e13_p0_8	力を紋章継承者に与えるという。	power.
MAP7_e13_p0_9	この魔法の力が、エレメンタルパワーである。	That magical power is Elemental Power.
MAP7_e14_p0_1	『怖くない！五分で怖くなくなる錬金術』	"""Don't Be Scared! Alchemy Without Fear in Five Minutes"""
MAP7_e14_p0_11	例えばみんながよく心配するのが、各ポーション類…	What everyone worries about, for instance, are the potions and such—
MAP7_e14_p0_12	飲み薬に使われている、材料のことだと思います。	specifically, the ingredients used in the medicines.
MAP7_e14_p0_13	確かに私たちは材料を教えません、隠していますが、	It's true we don't reveal the ingredients; we keep them hidden, but
MAP7_e14_p0_14	決して危なかったり汚かったりするものは使っていません。	We never use anything dangerous or unclean.
MAP7_e14_p0_16	私たちは、材料がバレると売れなくなるから、隠して	We don't hide the ingredients because they'd stop selling
MAP7_e14_p0_17	いるのではないのです！とても専門的で、難易度の高い	if they got out! We just don't want people casually copying
MAP7_e14_p0_18	製法で作るものなので、皆さんに気軽に真似をされて、	our highly specialized, difficult methods and
MAP7_e14_p0_19	大怪我したり病気になって欲しくないだけなのです！	ending up badly injured or sick!
MAP7_e14_p0_2	…と、表紙に書かれた本がある。読んでみようか。	There's a book with these words on the cover. Should we read it?
MAP7_e14_p0_6	錬金術師と呼ばれる（というより自分たちで呼んでいる）	It's been about a hundred years since people called alchemists—
MAP7_e14_p0_7	ひとたちが、正体の分からない薬を大変な高額で売り出す	or rather, who call themselves that—began selling unknown medicines
MAP7_e14_p0_8	ようになって百年くらいでしょうか。	at exorbitant prices.
MAP7_e14_p0_9	でも効き目が凄いから、みんな本当は憧れているでしょう？	But since they work wonders, everyone secretly admires them, right?
MAP7_e15_p0_1	読みかけの本がある…	There's a half-read book...
MAP7_e15_p0_2	読んでみようか…。	Should we read it...?
MAP7_e15_p0_6	騎士は国王の命令に絶対に背いてはいけません。	Knights must never disobey the king's orders.
MAP7_e15_p0_7	次に、騎士団長の命令にも背いてはいけません。	Next, they must not disobey the Knight Commander's orders either.
MAP7_e15_p0_8	命令を聞かないと、騎士をやめさせられます。	Disobey orders and you'll be stripped of your knighthood.
MAP7_e15_p0_9	騎士をやめると、ただの兵士か、市民になります。	If you lose your knighthood, you become a mere soldier or a citizen.
MAP7_e16_p0_1	『この世界の紋章』	"""The Crests of This World"""
MAP7_e16_p0_10	この紋章は、闇のエレメントが復活する際に輝き出し、	These crests begin to shine when the Dark Element revives,
MAP7_e16_p0_11	闇のエレメントによって世界が暗闇に覆われ、魔物に	and are said to prevent the world from being shrouded in darkness and
MAP7_e16_p0_12	溢れるのを防ぐことが出来ると言われている。	overrun by monsters at the Dark Element's hands.
MAP7_e16_p0_14	紋章は、持ち主が最も信頼している人間へと継承される。	A crest passes to the person its holder trusts most.
MAP7_e16_p0_15	しかし紋章が輝いたのを誰も見たことがない為、現実には	But since no one has ever seen a crest shine, in practice
MAP7_e16_p0_16	権力者が継承している。フレイム王国では代々国王が、	those in power inherit them. In the Flame Kingdom, the king;
MAP7_e16_p0_17	セイリューでは領主が、ウィンダムでは騎士団長である。	in Seiryu, the lord; and in Windam, the Knight Commander.
MAP7_e16_p0_2	…という本がある。読んでみようか…。	There's a book on this. Should we read it...?
MAP7_e16_p0_6	エレメント大陸は火と水と風のエレメントによって	The Element Continent is a land forged by the Fire, Water, and Wind Elements,
MAP7_e16_p0_7	作られた土地で、エレメントの加護の証である紋章が、	and crests—marks of the Elements' blessing—are
MAP7_e16_p0_8	それぞれの紋章継承者の手の甲に刻まれる。	engraved on the back of each inheritor's hand.
MAP7_e17_p0_1	『恐怖！闇のエレメント復活！』	"""Terror! The Dark Element Returns!"""
MAP7_e17_p0_11	よし！ここで水の紋章の出番です。水の紋章の勇者が	Alright! Now it's the Water Crest's turn! When the hero of the Water Crest
MAP7_e17_p0_12	片手を振りかざすと、大きな津波があらわれました。	raised a hand, a great tsunami appeared.
MAP7_e17_p0_13	火はまたたくまに消えました。しかし、闇のエレメントも	The fire vanished in an instant. But the Dark Element was
MAP7_e17_p0_14	流されてしまい、どこにいったか分かりません。	washed away too, and no one knows where it went.
MAP7_e17_p0_16	このままでは世界は暗黒に包まれ、魔物が増え、ひとの	At this rate, the world will be swallowed by darkness, monsters will multiply, and the land will
MAP7_e17_p0_17	住めない土地になってしまう！しかし気付けば風の勇者が	become uninhabitable! But wait—the hero of Wind is gone!
MAP7_e17_p0_18	いません。なんと！風の紋章のハヤテの力で疾風となった	What!? Transformed into a gale by the Wind Crest's Hayate,
MAP7_e17_p0_19	風の勇者が闇のエレメントを追いかけています！	the Wind hero is chasing after the Dark Element!
MAP7_e17_p0_2	…と、表紙に書かれた本がある。読んでみようか…。	There's a book with these words on the cover. Should we read it...?
MAP7_e17_p0_21	そのスピードはすさまじく、火の勇者と水の勇者は	His speed is incredible, and the Fire and Water heroes were
MAP7_e17_p0_22	置いていかれました。最早闇のエレメントも風の勇者も	left behind. Now no one knows where the Dark Element
MAP7_e17_p0_23	どこにいるのか分かりません。さあ二人はどうやって合流	or the Wind hero are. How will those two meet up again!?
MAP7_e17_p0_24	するのか！？次回をおたのしみに！	Stay tuned for next time!
MAP7_e17_p0_6	火を噴く火の紋章！ぎゃーーーーーーーーー闇のエレメント	The Fire Crest breathes flame! Gyaaaaah—the Dark Element
